id,judge_score
unified_chip2/29702,0.9
musique-72265eb89876baa2a8ab23c14ad61073f5d9f26c471e1ff9,0.1
unified_chip2/58258,0.9
unified_chip2/117570,0.7
unified_chip2/18175,0.6
itwgpt4/29444,0.4
musique-3770e097bb92f794adf6bd2a09ec1f40441a5d76820f71f7,0.3
itwgpt4/19433,0.3
unified_chip2/20794,0.7
multifieldqa_en-2f73cf12085e3fb879c775fc4851b72092a060cad5a927c6,0.0
unified_chip2/62843,0.7
unified_chip2/55074,0.7
unified_chip2/125974,1.0
unified_chip2/76367,0.9
passage_retrieval_en-d4e5d9d32caa6b2f6e33fa60857d3e71da95fcab4e061ca3,0.0
unified_chip2/119498,0.7
multifieldqa_en-ce720011515773e6bd7b4b355c52a7215ad2920f18a1ec14,0.0
unified_chip2/149518,0.9
unified_chip2/100507,0.9
multi_news-b098061a149726a9be0bb34d5f72548ba9df5aab9608c344,0.2
gov_report-7a1cc68b12da91958bd7ebe2c25c69bae3cf95aee04b5e52,0.2
unified_chip2/1791,0.9
unified_chip2/72598,1.0
passage_retrieval_en-cd816056ff765f007b9538b92438d118c7f4bdeb3baf4ebf,0.1
unified_chip2/15066,0.9
unified_chip2/68419,0.2
unified_chip2/16943,0.9
unified_chip2/85379,0.9
multifieldqa_en-fc1544761460f97af3a338bbf3e3c648c00ec27b8b297069,0.1
unified_chip2/47690,0.9
unified_chip2/77143,0.9
unified_chip2/22968,1.0
triviaqa-f8095046bf68df4ae880082cfbaf15e913fcd4445be1bc02,0.2
unified_chip2/62888,0.7
unified_chip2/39644,0.1
unified_chip2/4901,0.7
unified_chip2/122624,0.7
passage_count-91acb8cd91e37a95bd13e9cfc03022cc1141f4a69535333e,0.0
unified_chip2/141286,0.6
gov_report-7f21e3c570659ad20f8f3fd0d75185871326886b253a3f92,0.1
unified_chip2/159782,0.4
passage_retrieval_en-4e53ec041f1ceb316c1c9849d1eab12a8515d3b65a76bd5f,0.4
unified_chip2/56019,0.8
itwgpt4/18155,0.6
unified_chip2/51904,0.9
itwgpt4/11001,0.9
trec-ce76993084f62d56b92777705e3158e7205fedf4d720a8fc,0.0
unified_chip2/85752,0.9
unified_chip2/125358,0.2
unified_chip2/5340,0.9
itwgpt4/17495,0.4
unified_chip2/15204,0.4
triviaqa-7cd98589d3258d7092dca6d3e6d28e56f7a10f2fe06810c4,0.1
samsum-171d90f8d9592d69bfb3e6d3dfdc8c60d88bff006befecdb,0.4
musique-a6005b1ac2dec9c661b1dec2b0d4e27939a56dff3d049992,0.0
unified_chip2/4751,0.2
dolly_15k/brainstorming/1711,0.9
gov_report-51cd5afed9cae995a94fc47f4fb54ba657f8b4e1cc91893d,0.2
unified_chip2/122180,0.9
passage_retrieval_en-3e51fcd262bf33c63d4f1c43411e5eec5bb9fd95927f49c2,0.4
itwgpt4/3330,0.8
2wikimqa-9b0b29e391c61c570b20fae813486bc757c1fb7d25d83049,0.1
itwgpt4/2882,0.4
unified_chip2/129368,0.9
sharegpt/m1QcK1t_0,0.9
passage_retrieval_en-420f1a617e88d531402879c4b72f7007288094b98c717f9a,0.9
itwgpt4/28694,0.9
unified_chip2/18595,0.2
dolly_15k/general_qa/159,0.7
unified_chip2/16152,0.4
itwgpt4/3314,0.9
unified_chip2/68961,0.7
musique-5c835b4c358e5f2e8c577dbc38c4857599539968e593a322,0.3
unified_chip2/73467,0.9
musique-fe052f64d5c1f66bd84e1f2dc6df342b1ea10d2763c22a90,0.0
itwgpt4/48101,0.9
musique-ce71ae05a05aa362e3dbea2e924d208ae29dd534690e3018,0.3
unified_chip2/13573,0.8
dolly_15k/general_qa/227,0.4
unified_chip2/29778,0.9
gov_report-127e7f0f8f477509213721a8f6c0be22aca9c44292dacafe,0.1
triviaqa-012eb011da5717a6d2fc0051ef198ef7b4c8b15b899d6dec,0.3
unified_chip2/44271,0.1
triviaqa-35f27fbf447412c8d3d2e335ce07606e3df252f168c73209,1.0
unified_chip2/122448,0.8
samsum-a03f5779eb8cbf3459b268608a8940d28ddd13c4f1af22d0,0.1
unified_chip2/98640,0.8
unified_chip2/145370,0.6
samsum-f8c3191fa99b86e7f980d14f373f9b98d312405b7d96b99d,0.4
musique-7e5b1ed484b4c095dbb201b8edc746f9f6e6202d1809a2f2,0.2
sharegpt/lf63dFr_0,0.9
unified_chip2/162194,0.7
unified_chip2/27437,0.9
itwgpt4/13433,0.9
unified_chip2/60544,0.2
unified_chip2/46787,0.7
unified_chip2/102082,1.0
hotpotqa-97b31d6d7a9137c220726ad51a6dca3e957e2c94ce5e65b8,0.1
itwgpt4/26278,0.4
unified_chip2/117061,0.7
itwgpt4/14925,0.3
unified_chip2/48543,0.3
sharegpt/607irb3_0,0.2
triviaqa-1561a2d83c6647ccf04c593c3ab6ebe9b06da5b36d18abd5,1.0
multi_news-062c9939593b01ca67c73f59d496ee3a329a32ad6788b96f,0.1
unified_chip2/132186,0.7
trec-eb0920252b7b3ccb7efa83fbb923c5a246702cbca576a134,0.0
unified_chip2/68315,0.6
gov_report-4bd6930b3b65caf89aa127d679a80294f31f9cfa7cdab703,0.4
gov_report-96b798b0de90fbfdfec8755d41a218bde7e0439dd5a8bc98,0.2
samsum-3907166a807e952c279420346a95f5292bbea0e3864c01fc,0.3
trec-3eefbe04d3be7b7a6a72227ba6575ba1aa39449ff3b14ecf,0.0
trec-8b55d14186093e0012da5a7cd1b800d04704364bc6ce3686,0.0
unified_chip2/12932,0.9
qasper-3278efeb1fb7f569dfd6ef8627cdefb5955b93b612fe2902,0.1
samsum-72a96c063148945084113640464ca167e910bdef06bb28a1,0.3
passage_retrieval_en-2024cb6239c0be12fae84bbbbcca6bb976a704c0bddb305b,0.0
multifieldqa_en-40a85211345155859f3d2f7268da928f516a65ac6f8c6e08,0.1
unified_chip2/71965,0.9
multi_news-30546aafe4821ca55d852a55484d41f5e4bf82f1247e91f3,0.6
unified_chip2/113580,0.4
unified_chip2/148753,0.8
sharegpt/AhxVEpR_0,0.2
dolly_15k/classification/2084,0.7
unified_chip2/15715,0.4
itwgpt4/43103,0.2
gov_report-ab09c613e6b89a5b403421db577a621bb1f6abb330347dd8,0.1
unified_chip2/14815,0.9
unified_chip2/72099,0.7
itwgpt4/9754,0.7
itwgpt4/18492,0.4
2wikimqa-b1034d8bbeeba5f9001f48311c182d2a20782462f0c2ed65,0.0
dolly_15k/classification/2056,0.4
qmsum-3e80cd55885a0cbe689ef3e5c866400a1ab6261785c2efa5,
triviaqa-f8785492a8c40b3a331d9c5661477490125caf8b1b37a0b5,0.1
unified_chip2/67103,0.9
unified_chip2/131744,0.9
passage_retrieval_en-159714eaac7cd6b32bee0acf029b3521ae89350872592aa3,0.0
passage_count-9113b6aa11431f9fb1fb9cb10cc12c5b14c63a7e3e8a469e,0.0
qmsum-ff97e137f45211e2904e419ed64a8aa91283b6d67a8d521e,0.2
hotpotqa-26a5366c80c3a569c474a3990f3383beb125d34149e8ed3e,0.1
itwgpt4/23032,
unified_chip2/82952,0.4
musique-a4c716e09434218a16bdfed465322e369606bd38f23d815a,0.1
itwgpt4/42629,0.4
dolly_15k/information_extraction/326,0.4
gov_report-42b42abdc193b23ee5bb240e45bd4f5df99e66ea7044fed7,0.2
triviaqa-2472a66b740d2f99b1af1593f7ceefdd0741a0bd658d8dc3,0.0
multifieldqa_en-ed61bdde19a3446389e989c06ab4209f464f9484d42dbd1c,0.2
unified_chip2/107538,0.9
unified_chip2/94545,0.3
hotpotqa-90caafc7fe51eee4143874971f67bb3e0107d26179c437f7,0.1
unified_chip2/148662,0.8
itwgpt4/25776,0.2
dolly_15k/classification/1505,0.0
unified_chip2/165128,0.7
2wikimqa-f67db35cb225c73bb753006bd14fab03942bbe0157a74979,0.0
qmsum-3a1325d69cc63b4286a3084b9ccb0be1e8161dcdbe803424,
narrativeqa-327947f2fade3b7bda5cfa6d24919d42d2afe66dc15d98d4,0.0
itwgpt4/39415,0.3
musique-9f271f822294cc528b1f20904bb7694884af4084e086d20f,0.0
multi_news-a888a9938ab8858b8f2c1c1c46da57a1bb2932d4bb2cd9b3,0.6
unified_chip2/65749,0.2
unified_chip2/13249,1.0
unified_chip2/72538,0.3
unified_chip2/152334,0.7
itwgpt4/6703,0.3
unified_chip2/13496,0.7
trec-dc7348606b7d50383c1e69a0ea2787da8a4506114fad6f2a,0.0
samsum-7a85937d2e1ac3215ab2518db4dc4d633fbb81f042776780,0.2
qmsum-c89e36776d5ceeb609d0033cb4d2fb227500190a519e297b,0.1
itwgpt4/15932,0.2
unified_chip2/103098,0.4
itwgpt4/9760,0.7
unified_chip2/140903,0.9
unified_chip2/42747,0.9
hotpotqa-75439ed8609c12817aaee0fa4f749aebb3e4a36dfa72390e,0.0
unified_chip2/141609,0.1
narrativeqa-a24cee35ff6ec6914bf94c1ef8b6cd4f9730a77d4caaa8b2,0.0
dolly_15k/classification/1758,0.2
gov_report-8e6583b38d624cfe487c0bb7445e9d35cca888a11f28ee4f,0.0
sharegpt/wecZSd4_0,0.1
qmsum-585f667a0717f95cc0c7398ab295818570d6c307c7ed1ade,0.3
passage_retrieval_en-a10166029c977a434aaf91031ebe459b018e779612d15fe8,0.2
qmsum-c22d1a20e4ad32c05f7549e90cd93c607fa2883a3f03dd99,
unified_chip2/113,0.9
unified_chip2/7808,0.9
unified_chip2/118966,0.3
itwgpt4/12517,0.7
unified_chip2/78911,0.9
passage_retrieval_en-069eea78623e2fa37c1854f6d7cd554c528fb3b226d1a51a,0.4
qasper-ea58638e132307bb3f2c24abeb0e2d07eaf162e3e1d12b57,0.1
qasper-03e03cd498cae30eb47667209de54bfe6545647ddfe4457d,0.7
itwgpt4/6186,0.9
itwgpt4/26206,0.9
qasper-72bf7a9599ea8ea1cf309f0dfe07f16f2e05d59ff82f4a37,0.1
unified_chip2/113907,0.9
unified_chip2/26455,0.4
unified_chip2/4613,1.0
unified_chip2/26157,0.9
multi_news-732a283b839f4cf989dff0eadbf6b0b1ad9500799a3dfcee,0.0
unified_chip2/133573,0.9
passage_retrieval_en-962c3a326d5d38b018350a3ebf2fe641028d35e77bf31505,0.0
triviaqa-aa8bc71d3ef62b207e6e31974fc850c7b3514628739aa958,0.1
unified_chip2/36536,1.0
multi_news-cf88a8491dd60e29cc2556f7b7083eb1e90e7023afa242a2,0.4
unified_chip2/51800,0.95
dolly_15k/classification/1015,0.6
unified_chip2/15235,0.9
unified_chip2/57740,0.3
itwgpt4/48047,0.3
passage_count-d0b5bf43f0c340c83001951c8ace563be37e9eab856fc430,0.0
unified_chip2/62187,0.7
unified_chip2/141510,0.4
itwgpt4/16821,0.9
dolly_15k/classification/1592,0.5
unified_chip2/154941,0.4
unified_chip2/20050,0.9
unified_chip2/90950,0.9
unified_chip2/152665,0.7
hotpotqa-780b1664552881f2c14a0d943e746855f83709a5399bb4aa,0.0
itwgpt4/32355,0.7
unified_chip2/67348,0.95
unified_chip2/116554,
unified_chip2/148601,0.3
unified_chip2/164404,0.4
sharegpt/4ERpZZX_0,0.9
unified_chip2/88554,0.3
itwgpt4/32246,0.7
unified_chip2/55770,0.8
2wikimqa-919cc6b1e482c475dc93740aae3549bc6012d644fb29562c,1.0
multi_news-0c21154627a66c4d1637d693dd17d1faabac04bc69badcd0,0.1
dolly_15k/open_qa/1889,0.4
dolly_15k/open_qa/1683,0.9
unified_chip2/37339,0.7
itwgpt4/13653,0.0
unified_chip2/38065,0.9
unified_chip2/77858,0.9
itwgpt4/6255,0.9
dolly_15k/open_qa/1213,0.5
multifieldqa_en-4c7891d780eb3f45e8c4e5bf14fd9ed6c0bf898fb159b329,0.0
passage_count-40b293ec6da9bef457462c15786b5c6797f5965418fcfd77,0.0
dolly_15k/open_qa/787,0.9
unified_chip2/107336,0.7
itwgpt4/34728,0.7
gov_report-ff191f2d1d1e910150ba1af73d4d17215693b438f9cd5787,0.0
unified_chip2/62665,1.0
musique-7a9091fd0314d17f4fb7683cc0a078b04501e3fbc1f64b42,0.0
unified_chip2/13277,0.9
unified_chip2/58034,0.3
gov_report-bb6b4c937f5bc4434aaac7083887674a65c1a41f8f210a32,0.2
unified_chip2/129991,0.7
unified_chip2/92792,0.9
unified_chip2/109473,0.9
dolly_15k/classification/121,0.3
unified_chip2/150250,0.6
unified_chip2/116878,0.8
dolly_15k/open_qa/1529,0.7
unified_chip2/39194,0.7
unified_chip2/83545,0.4
unified_chip2/27142,0.9
unified_chip2/140283,0.6
unified_chip2/156185,0.9
itwgpt4/1176,0.9
unified_chip2/131325,0.9
dolly_15k/open_qa/1217,0.9
dolly_15k/classification/1975,0.6
qmsum-2788a5aed47e75ec6c72b3023be8031f6cd35efec976db4f,
gov_report-14fff932d702f49ba8037e3853528f5c24952fea97e12075,0.3
narrativeqa-8317d375904e2fcba00401b32177f783d5f8d348a1ef503f,0.0
dolly_15k/brainstorming/1278,0.6
qmsum-9a8063232ff3eaa5b36ef3cba810f8bdcb99f8b23620cd9c,
itwgpt4/21738,0.2
2wikimqa-1ff4dc6c1f7c02445945ced1b35a08544d7ba76089675883,0.2
samsum-80c77e1a86b9d7562489940fe2776a319eaf916ddc7794cd,0.1
unified_chip2/94605,0.7
unified_chip2/11565,0.9
multifieldqa_en-f084724966601afea0017630eeee76cf0b65099356667bc2,0.1
unified_chip2/83904,0.95
itwgpt4/50224,1.0
unified_chip2/37934,0.7
unified_chip2/138095,0.9
unified_chip2/118708,0.9
unified_chip2/18657,0.8
multifieldqa_en-048c12357868d908dfb979ef3c5c6cf7f6d85053acf1cac4,0.1
unified_chip2/107247,0.9
triviaqa-ff57a9994b0e8ad808633d1cad415c6165025b08bb00d6cb,0.3
dolly_15k/open_qa/226,0.7
unified_chip2/121027,0.6
musique-0d59b836b70226e7bbd830db4030b09426a37d8543da426d,0.3
unified_chip2/132034,1.0
multi_news-fe95b01ef6da0d7227679dff2cea623ca72453fb84011590,0.0
2wikimqa-2df722c08f52cbf987c84019f7f2e5455cd29992738441cc,0.4
musique-b15f31c4855a276dae1e56de0784c6eab14eb4621012cc10,0.1
sharegpt/rmFWRTk_0,0.2
sharegpt/iZh06ME_0,0.2
unified_chip2/153242,0.9
unified_chip2/151354,0.5
unified_chip2/10328,0.6
unified_chip2/80812,0.9
itwgpt4/23387,0.2
unified_chip2/104798,0.7
multi_news-bad1e3a60dbc532a3c829bc6d719d48e7746e0096f668c38,0.2
unified_chip2/3957,0.9
samsum-b8c42e4d44758833224249af5e22f4dcde0e92e8fff92997,0.1
unified_chip2/47615,0.7
unified_chip2/43111,0.9
unified_chip2/153465,0.9
unified_chip2/46955,0.95
unified_chip2/8290,0.9
unified_chip2/9163,0.7
unified_chip2/9107,0.4
2wikimqa-f11ac580e22d7d0e3da7cf1c725c8def8aef4aa891baa07a,0.9
dolly_15k/brainstorming/456,0.4
passage_retrieval_en-607bb749cf081c01e18730aae6248370390dc014dd2f5b3b,0.0
unified_chip2/120792,0.9
unified_chip2/37303,0.9
musique-77351e24c1b3474414472073259cea34aa2b7c63234264a6,0.0
unified_chip2/91288,0.5
trec-48ef3bbe793adfd2329dad96fda943f2b7278fe29ee69505,0.1
itwgpt4/17156,0.8
unified_chip2/41467,0.4
unified_chip2/115964,0.8
itwgpt4/18814,0.4
sharegpt/VxUyjay_0,0.7
unified_chip2/54400,0.95
samsum-9bef05731a1bc5959d5a4c17f0dfe0e6a6f8d387e4b4b866,0.3
unified_chip2/69123,0.4
unified_chip2/162404,0.7
unified_chip2/45626,0.3
unified_chip2/132599,0.4
dolly_15k/brainstorming/1041,0.9
itwgpt4/1719,0.9
samsum-6f9361273f0bb0f4da30c7204050eaf72782a8fdae636bb2,0.3
dolly_15k/open_qa/1115,0.8
dolly_15k/brainstorming/785,0.9
unified_chip2/59554,0.9
unified_chip2/61986,0.9
qmsum-20306b2da31b6657b21ec6ea54742ac7e414bbe24c0aff96,
samsum-5995658a6719fda93e3338b5bdb95ace008a41f8856f0a81,0.2
triviaqa-479484905f84b59a8459804f54db2315c0d136bde0260424,0.3
unified_chip2/134488,0.7
itwgpt4/21792,0.7
gov_report-610a8939f0468afb49281c0bfd81d3dbf0dd43a787207cd6,0.6
unified_chip2/32897,0.7
unified_chip2/98256,0.3
qasper-3b83a9c5c4dc7fa170724ce8378a276b8cbef90a62b13603,0.6
unified_chip2/104883,0.7
unified_chip2/52608,0.9
unified_chip2/38932,0.7
dolly_15k/open_qa/2740,0.4
unified_chip2/142338,0.95
unified_chip2/90641,0.9
sharegpt/oZb1d8R_452,0.1
unified_chip2/159806,0.9
musique-17b78fd666e796626d85eb44cacd4bd767b9b6fd2f35c86a,0.4
itwgpt4/17621,0.9
unified_chip2/36583,0.3
unified_chip2/138390,1.0
unified_chip2/29929,0.9
itwgpt4/40342,0.4
hotpotqa-b84411acb9b2e39a68f92ed9e164eb053d3dd9ba4160f0af,0.0
dolly_15k/classification/585,0.4
dolly_15k/classification/380,0.3
dolly_15k/brainstorming/1654,0.5
unified_chip2/69648,0.5
unified_chip2/141587,0.95
unified_chip2/82665,0.8
multifieldqa_en-91c198d5820bfba5caf396532a0b30a531e9d09a7a9005a4,0.1
itwgpt4/28607,0.9
unified_chip2/145685,0.9
unified_chip2/111951,0.5
dolly_15k/classification/1171,1.0
itwgpt4/33376,0.4
unified_chip2/61462,0.9
unified_chip2/135697,0.8
multifieldqa_en-4d6cd243b10a8460d2e2239182b797420ccc36335a74d23e,0.2
dolly_15k/open_qa/305,0.6
samsum-725a8672b9af114882cd69d4246bcc60da8068dbbfdbc91f,0.3
unified_chip2/9209,0.9
gov_report-c0242b90fd33c985d1009f9f811f5de8aa911155603f77f5,0.2
unified_chip2/77717,0.9
itwgpt4/14917,0.4
unified_chip2/2946,0.6
itwgpt4/43288,0.7
narrativeqa-0269d09695c64f23e4e0555aad0e972d86289e6ad01e92dd,0.1
qasper-e48405471fa8e3af3ddf67e7e9deb109523dfab05dc9d659,0.1
unified_chip2/85449,0.7
unified_chip2/59739,0.9
qmsum-cff9d34b7add9c88cbd31f194d2d84e194e3f3e974665f68,0.2
unified_chip2/92635,0.6
unified_chip2/132315,0.9
triviaqa-36dbedfcfff9cf25756ef5722c15ee174563a56adcba7770,1.0
sharegpt/SqdKRti_0,0.3
unified_chip2/104981,0.9
unified_chip2/8343,0.4
unified_chip2/57475,0.8
hotpotqa-e8ba4badc3c5d30cc0942ede8df86a72257c492c07025dab,0.1
unified_chip2/61005,0.9
sharegpt/kJIHpHz_0,0.9
unified_chip2/143328,0.9
itwgpt4/41623,0.4
passage_retrieval_en-9fc26f96b43015e87a6731d87252dfd2a05822394e24447b,0.2
unified_chip2/138253,0.8
narrativeqa-0a567230f3e2096d313699858dc654ee517ed5acbc9d96ce,0.1
dolly_15k/open_qa/1420,0.8
unified_chip2/141329,0.8
unified_chip2/62339,0.7
unified_chip2/10017,0.9
multi_news-82cafb9831bcafa681b45205a34677e2bf6b6c2fb992649f,0.3
unified_chip2/20851,0.4
qmsum-08b1651e474c116295a026a5ec71d58aa1782e780d121794,0.0
2wikimqa-d65eba4a41497416d108c17f366636efb4cbda4c215c8818,0.9
unified_chip2/102845,0.0
gov_report-8be9961b3148717dd324148abf0ab947fb11adb0b9ca3fc6,0.3
hotpotqa-9a19f9594aa73716dd38bcbd5ff1c04e57a6649800570f80,0.3
itwgpt4/5670,0.4
unified_chip2/40662,0.8
samsum-593c4a2fb14e5946b8a4bb535ffec6ee5f1abaa4c10c9661,0.7
multifieldqa_en-59a29a109088d9bd027b8fb77c20871684aa5069abec8e20,0.1
multifieldqa_en-c677827fc67e60c6396dceb5c4194aaba925aa1c61ad7115,0.0
qmsum-8684df04bd344a18f0767a3276fb4d0848b31db0ee52316b,0.0
unified_chip2/120706,0.7
sharegpt/1LKHp9S_0,0.2
unified_chip2/141244,0.8
unified_chip2/95600,0.9
unified_chip2/48722,0.9
itwgpt4/27819,0.0
unified_chip2/55734,0.9
hotpotqa-ad26b1fdaa97e8ef1c290a41a9151cc6b453756cb2715176,0.7
unified_chip2/97602,0.9
itwgpt4/37664,0.4
unified_chip2/134218,0.95
itwgpt4/12709,0.9
unified_chip2/134009,0.1
unified_chip2/130133,0.8
itwgpt4/49818,0.3
itwgpt4/23971,0.4
2wikimqa-56db201f810a3d01b7d14e8e9e6dd94820ecaf2f4a86b2b9,0.9
unified_chip2/55460,0.6
unified_chip2/120520,0.9
trec-c484b36f511ec3f88c462e36a451394a0f7674ca1146e617,0.0
unified_chip2/105531,0.9
unified_chip2/67775,0.4
unified_chip2/16337,0.9
itwgpt4/10994,1.0
unified_chip2/56764,0.7
unified_chip2/83409,0.9
unified_chip2/123785,0.7
unified_chip2/145631,0.7
unified_chip2/145731,0.1
unified_chip2/159459,0.8
itwgpt4/29807,0.3
unified_chip2/7316,1.0
gov_report-86a657d0330ec4cd8a81c74c1ad8e0c1ab6cab7c1d321292,0.1
unified_chip2/58095,0.8
itwgpt4/6774,0.9
itwgpt4/28497,0.8
samsum-e58fc0df85eb2c2b69f4ccb8250348d128e853debabefa37,0.1
unified_chip2/62907,0.9
dolly_15k/open_qa/1215,0.9
itwgpt4/17655,0.7
unified_chip2/499,0.9
unified_chip2/116716,0.9
itwgpt4/17982,0.2
musique-a9233be5f19b456544331e69848af8bbf56256ce9ed0da78,0.0
unified_chip2/72782,0.2
unified_chip2/143076,0.9
unified_chip2/77028,0.7
dolly_15k/open_qa/946,0.7
itwgpt4/28773,0.9
unified_chip2/116851,0.7
unified_chip2/154698,1.0
unified_chip2/12555,1.0
gov_report-f9c3887bcf4a8492d37350d51247c096a94d6703bbdee13b,0.0
itwgpt4/29844,0.4
dolly_15k/classification/497,0.4
passage_count-f9beecbce00e36d467d278fdf96925c919df1f49edcde1fd,0.0
unified_chip2/106837,1.0
unified_chip2/62126,0.9
trec-f9666d6736c07d6af8c7599e04e37f230b63e032bc2b3cc8,0.1
unified_chip2/54613,0.9
unified_chip2/68955,0.9
dolly_15k/open_qa/866,0.7
passage_retrieval_en-e756006e7a144820a20111c3cb09a7b11fa286a613232f8b,0.0
trec-e0508a69f493c99a55708cb841b5db4e350dd0cd2e3dce2d,0.0
unified_chip2/11753,0.9
unified_chip2/148539,0.8
itwgpt4/37676,0.3
unified_chip2/91707,0.4
qasper-160075b535e7b0c17c873ce4ffc5bfc9735ba43fcff32757,0.0
unified_chip2/21210,0.9
unified_chip2/19008,0.3
unified_chip2/18960,0.9
hotpotqa-8fddd32ef1d88a5f8fde49152fc015eb80b3d60d1108d073,0.9
unified_chip2/137548,0.9
unified_chip2/23401,0.9
itwgpt4/48516,0.4
unified_chip2/61433,0.6
dolly_15k/classification/1237,0.4
unified_chip2/103622,0.4
unified_chip2/50128,0.9
itwgpt4/2212,0.4
unified_chip2/119479,0.7
unified_chip2/12264,0.6
unified_chip2/21114,0.9
unified_chip2/92982,0.4
unified_chip2/70235,0.9
multi_news-b2c280c5ff87004e00fb7dcdfd0cf4d4d8fc01572fc61a7e,0.0
unified_chip2/123035,0.8
itwgpt4/47737,0.9
unified_chip2/125316,0.8
unified_chip2/135976,0.7
unified_chip2/104409,0.95
unified_chip2/153094,0.7
itwgpt4/45741,0.8
itwgpt4/17893,0.3
dolly_15k/general_qa/1947,0.3
triviaqa-149c4c5390701fdbd5d652a6fa1890cab83ca1cd1d915301,0.3
gov_report-94f563e56143c3d06aefcf8e166786722d595c1f4d83cd2a,0.1
unified_chip2/43771,0.9
itwgpt4/5918,0.9
samsum-d71638b493499623ac6f16097562b613a26250176c4aff8c,0.9
passage_retrieval_en-284ffdb8de1a59ef639b0772e726c210b275e78d9183a422,0.1
itwgpt4/13101,0.3
dolly_15k/classification/1606,0.3
unified_chip2/146086,0.3
trec-85189a86019c80861473ae5fec4a2a2ac6505770fcfb4326,0.0
unified_chip2/67011,0.2
unified_chip2/9537,0.4
passage_retrieval_en-4349c909bd2d20abdf107f11c32c821992e085f79e9de5bd,0.0
2wikimqa-6e7c0185fda0b6211274db748205994ee1468cfb30e2023d,0.1
unified_chip2/126867,0.4
itwgpt4/35385,0.9
itwgpt4/23668,0.4
trec-56a70996016ed618c2c83f4fb36933dfca9f15f43d709208,0.0
unified_chip2/75983,0.9
unified_chip2/161626,0.7
unified_chip2/55477,0.4
dolly_15k/classification/462,
itwgpt4/49100,0.9
hotpotqa-ab016faac478c4acc6e9ed3ed87f9e29dbed47fd946be244,0.0
unified_chip2/111171,0.8
passage_retrieval_en-81088267dde56e912fb798ad82fa7467e04a0613a05c4ede,0.0
unified_chip2/11966,0.9
unified_chip2/51942,0.4
unified_chip2/91706,0.9
unified_chip2/131907,0.6
unified_chip2/17392,0.7
unified_chip2/52571,0.9
unified_chip2/132968,0.7
unified_chip2/16163,0.5
unified_chip2/93352,0.7
unified_chip2/78246,0.9
unified_chip2/64838,0.4
unified_chip2/109776,0.4
trec-53314ceb95fb9a488c88d21402e09c826d927f9c7402d0cf,0.0
unified_chip2/30296,0.3
multi_news-3b272a3cb912cb9130ace7be7a17757c1206b90893edf887,0.0
musique-e62b87ef31160a755763a2c665a516dbcbcf1f116050019b,0.0
unified_chip2/84058,0.9
itwgpt4/4364,0.3
triviaqa-e60575b8d40ff03dd9919188ce71f2f9474d22f7a63d50fc,1.0
unified_chip2/2858,0.9
unified_chip2/17459,0.9
passage_retrieval_en-ddd5d814d5b763e7cc8c6ded9f652b401b2e42143c8d3670,0.1
unified_chip2/52028,1.0
samsum-1fae82934e7bb33ecc120cd19430271cfdead4a5c5f3e71e,0.1
itwgpt4/47462,0.7
unified_chip2/22458,0.4
unified_chip2/139537,0.9
unified_chip2/32888,0.9
triviaqa-7fd54b4df7c2c6aa34ae4b05c6795684d4f80799df39f499,0.1
unified_chip2/38106,0.95
unified_chip2/100479,0.7
itwgpt4/26990,0.8
itwgpt4/21241,0.4
narrativeqa-b379cad63ae59ca3d948327329ba6481b0205675a4669a26,0.0
unified_chip2/126057,0.4
unified_chip2/147789,0.4
unified_chip2/152331,1.0
trec-206b78b2a11b7e444a95e37dc0fd700df904094152b64a4a,0.0
unified_chip2/120930,0.9
multifieldqa_en-73b9b4130b4a4931bed5ea7e24331ce61b59271eac6c6c01,0.2
unified_chip2/61739,0.9
qasper-db4afd55783aaf6d069c5228152492cf0804e9cf310cb238,0.1
unified_chip2/86861,0.9
unified_chip2/37860,0.9
passage_retrieval_en-12a3c92054a81cf9e8f9feabd3df580f0b1f3da68fedc572,0.0
unified_chip2/160948,0.9
dolly_15k/open_qa/2202,0.7
unified_chip2/141465,0.9
unified_chip2/66321,0.9
itwgpt4/25528,0.9
unified_chip2/96509,0.4
qmsum-9dccfe15ecffb6322e27fe271cb907bf0a987cf59115a42f,0.0
unified_chip2/60202,0.4
unified_chip2/64084,0.9
unified_chip2/18024,0.9
itwgpt4/21141,0.4
unified_chip2/73796,0.4
itwgpt4/34696,0.7
unified_chip2/26813,0.6
hotpotqa-dc14a859291c1d678432626f6f7974f8ecca536f4b7bdd6c,0.9
unified_chip2/144356,0.2
unified_chip2/54900,0.9
triviaqa-f349620f4bd4154efd844c9c314d33c680a8b4dd4ac6303f,0.1
unified_chip2/17467,0.8
unified_chip2/121352,0.4
musique-554fd0d8696f182e7802bf42d669102e4227ba40f8a6bd4f,0.1
itwgpt4/19805,0.6
qasper-1fc62062641bf85a160d7465aefb91870235e6c815b392cf,0.7
unified_chip2/160980,0.4
unified_chip2/59549,0.9
unified_chip2/95736,0.7
multifieldqa_en-56514cd4cf8dac4f9081927e3ffaaca1ff1231198b7b16e9,0.0
itwgpt4/38925,0.4
unified_chip2/63548,0.3
multi_news-e320a87fff1f9cfe0fd5e1e987f762887cd4f32960122614,0.0
narrativeqa-8134d2aaf4e735e59f38656a3c804171a8d1084faef2da93,0.0
unified_chip2/70468,0.9
samsum-bdaabe95439bdf73e317e1d25ff5950baf98adf0d1f6f8f2,0.1
